Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,Langs,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,ProfGroup,NativeRange,FofA_Prod,FofA_Comp,BLE,Battery,Item,Seq_Item,Response,MainVerb,VerbList,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Reg_Numerical,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Modality,MV_Class,SV_Class,Condition,Verb_Condition,Grupo,Tarea
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,35P,45,0,#09: doler,doler,69627,11678,6450,Irregular,0,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,46P,9,,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Infrequent,,J,Regular imperfect filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,10P,46,0,#01: esperar,esperar,1409514,,,Regular,1,Canonical,#10: atar,15876,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,1P,1,0,#01: esperar,esperar,1409514,,,Regular,1,Canonical,#03: dejar,696519,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,27P,17,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,39P,40,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,28P,27,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,F,Irregular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,37P,20,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,H,Irregular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,45P,44,1,explicar,explicar,793173,,,Regular,1,Canonical,trabajar,451711,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,25P,42,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,33P,25,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,48P,29,,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Infrequent,,J,Regular imperfect filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,24P,32,0,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Frequent,,E,Regular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,31P,5,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Frequent,,G,Regular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,49P,39,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Frequent,,J,Regular imperfect filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,26P,7,0,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,40P,50,0,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,5P,41,0,#04: necesitar,necesitar,593469,,,Regular,1,Canonical,#05: tomar,506707,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,9P,36,0,#04: necesitar,necesitar,593469,,,Regular,1,Canonical,#07: prestar,73724,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,43P,24,1,opinar,opinar,75667,,,Regular,1,Canonical,caminar,38671,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,14P,33,0,#08: ordenar,ordenar,65158,,,Regular,1,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Infrequent,Frequent,C,[–F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,20P,48,0,#08: ordenar,ordenar,65158,,,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,EMPT,Production,Infrequent,Infrequent,D,[–F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,2P,11,0,#05: pedir,pedir,432187,,,Irregular,0,Canonical,#01: quedar,947469,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,7P,16,0,#05: pedir,pedir,432187,,,Irregular,0,Canonical,#08: bailar,29935,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,42P,14,1,pensar,pensar,235846,,,Irregular,0,Canonical,ser,42489918,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,3P,21,0,#03: permitir,permitir,935997,,,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,8P,26,0,#03: permitir,permitir,935997,,,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,4P,31,0,#02: querer,querer,1263949,,,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,6P,6,0,#02: querer,querer,1263949,,,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,12P,13,0,#07: sugerir,sugerir,88224,,,Irregular,0,Canonical,#03: dejar,696519,Mood,Subjunctive,EMPT,Production,Infrequent,Frequent,C,[–F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,16P,8,0,#07: sugerir,sugerir,88224,,,Irregular,0,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Infrequent,Infrequent,D,[–F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,29P,37,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,36P,10,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,13P,23,0,valorar,valorar,113028,,,Regular,1,Canonical,#01: quedar,947469,Mood,Subjunctive,EMPT,Production,,Frequent,C,[–F/+F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,19P,38,0,valorar,valorar,113028,,,Regular,1,Canonical,#07: prestar,73724,Mood,Subjunctive,EMPT,Production,,Infrequent,D,[–F/–F],Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,41P,4,1,ver,ver,1187238,,,Irregular,0,Canonical,ser,42489918,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,23P,22,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,E,Regular stative with durante,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,34P,35,0,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,G,Regular stative with entre,Herencia,Producción
L2L07,38,Male,L2 Learner,L2 Learner,23,2,10,0,0.33,26,3,35,Intermediate,Intermediate,3,4,0,A,47P,19,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Imperfect,EAPT,Production,Frequent,,J,Regular imperfect filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,44P,16,1,admitir,admitir,94289,,,Regular,1,Canonical,cocinar,258066,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,21P,49,,#08: amar,amar,65158,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,22P,39,0,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,32P,37,,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,50P,1,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,,,Aspect,Imperfect,EAPT,Production,Infrequent,,J,Regular imperfect filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,15P,8,1,conseguir,conseguir,129144,,,Irregular,0,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,,Frequent,C,[–F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,17P,33,,conseguir,conseguir,129144,,,Irregular,0,Canonical,#10: atar,15876,Mood,Subjunctive,EMPT,Production,,Infrequent,D,[–F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,30P,4,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,F,Irregular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,38P,22,0,#06: creer,creer,537246,33274,70392,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,H,Irregular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,11P,48,0,#06: desear,desear,148807,,,Regular,1,Canonical,#05: tomar,506707,Mood,Subjunctive,EMPT,Production,Infrequent,Frequent,C,[–F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,18P,23,0,#06: desear,desear,148807,,,Regular,1,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Infrequent,Infrequent,D,[–F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,35P,7,,#09: doler,doler,69627,11678,6450,Irregular,0,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,46P,41,,#09: doler,doler,69627,11678,6450,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Infrequent,,J,Regular imperfect filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,10P,5,1,#01: esperar,esperar,1409514,,,Regular,1,Canonical,#10: atar,15876,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,1P,50,1,#01: esperar,esperar,1409514,,,Regular,1,Canonical,#03: dejar,696519,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,27P,34,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,39P,12,0,#01: estar,estar,10180830,1173419,2479642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,28P,24,1,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,F,Irregular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,37P,32,,#10: excluir,excluir,53412,6569,1574,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,H,Irregular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,45P,6,1,explicar,explicar,793173,,,Regular,1,Canonical,trabajar,451711,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,25P,9,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,33P,27,1,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,48P,21,0,#07: faltar,faltar,182742,66767,55352,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Infrequent,,J,Regular imperfect filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,24P,19,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Frequent,,E,Regular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,31P,47,1,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Preterit,EAPT,Production,Frequent,,G,Regular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,49P,11,,#05: gustar,gustar,541858,94346,59408,Regular,1,DativeExp,,,Aspect,Imperfect,EAPT,Production,Frequent,,J,Regular imperfect filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,26P,44,0,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,40P,2,1,#03: haber,haber,7679109,1017563,4153642,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,5P,10,1,#04: necesitar,necesitar,593469,,,Regular,1,Canonical,#05: tomar,506707,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,9P,15,1,#04: necesitar,necesitar,593469,,,Regular,1,Canonical,#07: prestar,73724,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,43P,26,0,opinar,opinar,75667,,,Regular,1,Canonical,caminar,38671,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,14P,18,0,#08: ordenar,ordenar,65158,,,Regular,1,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Infrequent,Frequent,C,[–F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,20P,3,0,#08: ordenar,ordenar,65158,,,Regular,1,Canonical,#08: bailar,29935,Mood,Subjunctive,EMPT,Production,Infrequent,Infrequent,D,[–F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,2P,40,0,#05: pedir,pedir,432187,,,Irregular,0,Canonical,#01: quedar,947469,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,7P,35,0,#05: pedir,pedir,432187,,,Irregular,0,Canonical,#08: bailar,29935,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,42P,36,0,pensar,pensar,235846,,,Irregular,0,Canonical,ser,42489918,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,3P,30,0,#03: permitir,permitir,935997,,,Regular,1,Canonical,#02: enviar,766523,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,8P,25,0,#03: permitir,permitir,935997,,,Regular,1,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,4P,20,0,#02: querer,querer,1263949,,,Irregular,0,Canonical,#04: tratar,590952,Mood,Subjunctive,EMPT,Production,Frequent,Frequent,A,[+F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,6P,45,0,#02: querer,querer,1263949,,,Irregular,0,Canonical,#09: robar,28182,Mood,Subjunctive,EMPT,Production,Frequent,Infrequent,B,[+F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,12P,38,0,#07: sugerir,sugerir,88224,,,Irregular,0,Canonical,#03: dejar,696519,Mood,Subjunctive,EMPT,Production,Infrequent,Frequent,C,[–F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,16P,43,1,#07: sugerir,sugerir,88224,,,Irregular,0,Canonical,#06: viajar,78141,Mood,Subjunctive,EMPT,Production,Infrequent,Infrequent,D,[–F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,29P,14,0,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,F,Irregular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,36P,42,1,#02: tener,tener,8031798,2061773,1797701,Irregular,0,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,H,Irregular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,13P,28,0,valorar,valorar,113028,,,Regular,1,Canonical,#01: quedar,947469,Mood,Subjunctive,EMPT,Production,,Frequent,C,[–F/+F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,19P,13,0,valorar,valorar,113028,,,Regular,1,Canonical,#07: prestar,73724,Mood,Subjunctive,EMPT,Production,,Infrequent,D,[–F/–F],Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,41P,46,1,ver,ver,1187238,,,Irregular,0,Canonical,ser,42489918,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,23P,29,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,E,Regular stative with durante,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,34P,17,1,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Frequent,,G,Regular stative with entre,Herencia,Producción
L2L08,29,Female,L2 Learner,L2 Learner,19,2,7,0,0,22,1,36,Intermediate,Intermediate,7,5,0,B,47P,31,,#04: vivir,vivir,599425,225093,130040,Regular,1,Canonical,,,Aspect,Imperfect,EAPT,Production,Frequent,,J,Regular imperfect filler,Herencia,Producción
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,0,A,44P,34,1,admitir,admitir,94289,,,Regular,1,Canonical,cocinar,258066,Mood,Indicative,EMPT,Production,,,I,Indicative filler,Herencia,Producción
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,0,A,21P,2,,#08: amar,amar,65158,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,0,A,22P,12,1,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,E,Regular stative with durante,Herencia,Producción
L2L09,20,Female,L2 Learner,L2 Learner,20,2,8,0,0,33,4,34,Intermediate,Intermediate,11,11,0,A,32P,15,,#08: amar,amar,80242,5580,14966,Regular,1,Canonical,,,Aspect,Preterit,EAPT,Production,Infrequent,,G,Regular stative with entre,Herencia,Producción
