Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition,Condition_Exp,Participant,FofA,LF,FofA_Std,LF_Main_Std,LF_Sub_Std,LF_Std,LOR_Std,DELE_Std
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,18,23,1,desear,148807,1,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],24,32,176989,0.16803411798325996,-0.7564723676935818,-0.996016471096781,-1.2135504364977117,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,8,25,1,permitir,935997,0,Canonical,NA,viajar,78141,Mood,Subjunctive,B,[+F/–F],24,32,1014138,0.16803411798325996,0.8560057751669462,-0.8514053474068505,0.21051747657541522,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,13,28,1,valorar,113028,1,Canonical,NA,quedar,947469,Mood,Subjunctive,C,[–F/+F],24,32,1060497,0.16803411798325996,-0.8297619870655337,1.6649480410741022,0.2893784253218834,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,3,30,1,permitir,935997,0,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],24,32,1702520,0.16803411798325996,0.8560057751669462,1.1411824655582157,1.3815189567624608,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,17,33,1,conseguir,129144,0,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],24,32,145020,0.16803411798325996,-0.7967500106045265,-1.0316373699964445,-1.2679326636914785,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,7,35,1,pedir,432187,0,Canonical,NA,bailar,29935,Mood,Subjunctive,B,[+F/–F],24,32,462122,0.16803411798325996,-0.17599744280401716,-0.9909422442341848,-0.7285128192297224,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,12,38,1,sugerir,88224,0,Canonical,NA,dejar,696519,Mood,Subjunctive,C,[–F/+F],24,32,784743,0.16803411798325996,-0.8805704422739492,0.9385491641953003,-0.17970464507725345,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,2,40,1,pedir,432187,0,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],24,32,1379656,0.16803411798325996,-0.17599744280401716,1.6649480410741022,0.8322974171244252,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,16,43,1,sugerir,88224,0,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],24,32,166365,0.16803411798325996,-0.8805704422739492,-0.8514053474068505,-1.2316228435703938,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,6,45,1,querer,1263949,0,Canonical,NA,robar,28182,Mood,Subjunctive,B,[+F/–F],24,32,1292131,0.16803411798325996,1.5277818799286884,-0.996016471096781,0.6834092931563795,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,11,48,1,desear,148807,1,Canonical,NA,tomar,506707,Mood,Subjunctive,C,[–F/+F],24,32,655514,0.16803411798325996,-0.7564723676935818,0.3891201001661345,-0.39953513204973634,-0.1761531034800487,1.145642357456007
HSP24,70,Female,Heritage,Sequential,28,0,5,4.5,40,3,48,16,16,B,1,50,1,esperar,1409514,1,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],24,32,2106033,0.16803411798325996,1.825956883251257,0.9385491641953003,2.0679319081102814,-0.1761531034800487,1.145642357456007
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,1,1,1,esperar,1409514,1,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],25,30,2106033,-0.06586937424943774,1.825956883251257,0.9385491641953003,2.0679319081102814,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,11,3,1,desear,148807,1,Canonical,NA,tomar,506707,Mood,Subjunctive,C,[–F/+F],25,30,655514,-0.06586937424943774,-0.7564723676935818,0.3891201001661345,-0.39953513204973634,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,6,6,1,querer,1263949,0,Canonical,NA,robar,28182,Mood,Subjunctive,B,[+F/–F],25,30,1292131,-0.06586937424943774,1.5277818799286884,-0.996016471096781,0.6834092931563795,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,16,8,1,sugerir,88224,0,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],25,30,166365,-0.06586937424943774,-0.8805704422739492,-0.8514053474068505,-1.2316228435703938,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,2,11,0,pedir,432187,0,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],25,30,1379656,-0.06586937424943774,-0.17599744280401716,1.6649480410741022,0.8322974171244252,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,12,13,1,sugerir,88224,0,Canonical,NA,dejar,696519,Mood,Subjunctive,C,[–F/+F],25,30,784743,-0.06586937424943774,-0.8805704422739492,0.9385491641953003,-0.17970464507725345,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,7,16,1,pedir,432187,0,Canonical,NA,bailar,29935,Mood,Subjunctive,B,[+F/–F],25,30,462122,-0.06586937424943774,-0.17599744280401716,-0.9909422442341848,-0.7285128192297224,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,17,18,0,conseguir,129144,0,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],25,30,145020,-0.06586937424943774,-0.7967500106045265,-1.0316373699964445,-1.2679326636914785,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,3,21,1,permitir,935997,0,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],25,30,1702520,-0.06586937424943774,0.8560057751669462,1.1411824655582157,1.3815189567624608,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,13,23,1,valorar,113028,1,Canonical,NA,quedar,947469,Mood,Subjunctive,C,[–F/+F],25,30,1060497,-0.06586937424943774,-0.8297619870655337,1.6649480410741022,0.2893784253218834,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,8,26,1,permitir,935997,0,Canonical,NA,viajar,78141,Mood,Subjunctive,B,[+F/–F],25,30,1014138,-0.06586937424943774,0.8560057751669462,-0.8514053474068505,0.21051747657541522,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,18,28,1,desear,148807,1,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],25,30,176989,-0.06586937424943774,-0.7564723676935818,-0.996016471096781,-1.2135504364977117,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,4,31,0,querer,1263949,0,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],25,30,1854901,-0.06586937424943774,1.5277818799286884,0.6329753437710545,1.640733138063515,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,14,33,1,ordenar,65158,1,Canonical,NA,tratar,590952,Mood,Subjunctive,C,[–F/+F],25,30,656110,-0.06586937424943774,-0.9278187823738246,0.6329753437710545,-0.3985212808999511,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,9,36,0,necesitar,593469,1,Canonical,NA,prestar,73724,Mood,Subjunctive,B,[+F/–F],25,30,667193,-0.06586937424943774,0.1543722263188524,-0.8641907781268093,-0.3796680723545315,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,19,38,1,valorar,113028,1,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],25,30,186752,-0.06586937424943774,-0.8297619870655337,-0.8641907781268093,-1.1969426700961117,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,5,41,1,necesitar,593469,1,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],25,30,1100176,-0.06586937424943774,0.1543722263188524,0.3891201001661345,0.35687607594659726,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,15,43,0,conseguir,129144,0,Canonical,NA,enviar,766523,Mood,Subjunctive,C,[–F/+F],25,30,895667,-0.06586937424943774,-0.7967500106045265,1.1411824655582157,0.008987343075062946,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,10,46,1,esperar,1409514,1,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],25,30,1425390,-0.06586937424943774,1.825956883251257,-1.0316373699964445,0.9100951830376454,-0.5946896445146722,0.13546446794243336
HSP25,73,Female,Heritage,Sequential,20,0,3,0,40,5,42,15,15,A,20,48,1,ordenar,65158,1,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],25,30,95093,-0.06586937424943774,-0.9278187823738246,-0.9909422442341848,-1.3528631105963926,-0.5946896445146722,0.13546446794243336
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,1,1,1,esperar,1409514,1,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],27,35,2106033,0.5188893563323065,1.825956883251257,0.9385491641953003,2.0679319081102814,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,11,3,1,desear,148807,1,Canonical,NA,tomar,506707,Mood,Subjunctive,C,[–F/+F],27,35,655514,0.5188893563323065,-0.7564723676935818,0.3891201001661345,-0.39953513204973634,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,6,6,0,querer,1263949,0,Canonical,NA,robar,28182,Mood,Subjunctive,B,[+F/–F],27,35,1292131,0.5188893563323065,1.5277818799286884,-0.996016471096781,0.6834092931563795,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,16,8,1,sugerir,88224,0,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],27,35,166365,0.5188893563323065,-0.8805704422739492,-0.8514053474068505,-1.2316228435703938,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,2,11,1,pedir,432187,0,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],27,35,1379656,0.5188893563323065,-0.17599744280401716,1.6649480410741022,0.8322974171244252,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,12,13,1,sugerir,88224,0,Canonical,NA,dejar,696519,Mood,Subjunctive,C,[–F/+F],27,35,784743,0.5188893563323065,-0.8805704422739492,0.9385491641953003,-0.17970464507725345,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,7,16,1,pedir,432187,0,Canonical,NA,bailar,29935,Mood,Subjunctive,B,[+F/–F],27,35,462122,0.5188893563323065,-0.17599744280401716,-0.9909422442341848,-0.7285128192297224,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,17,18,0,conseguir,129144,0,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],27,35,145020,0.5188893563323065,-0.7967500106045265,-1.0316373699964445,-1.2679326636914785,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,3,21,1,permitir,935997,0,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],27,35,1702520,0.5188893563323065,0.8560057751669462,1.1411824655582157,1.3815189567624608,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,13,23,1,valorar,113028,1,Canonical,NA,quedar,947469,Mood,Subjunctive,C,[–F/+F],27,35,1060497,0.5188893563323065,-0.8297619870655337,1.6649480410741022,0.2893784253218834,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,8,26,1,permitir,935997,0,Canonical,NA,viajar,78141,Mood,Subjunctive,B,[+F/–F],27,35,1014138,0.5188893563323065,0.8560057751669462,-0.8514053474068505,0.21051747657541522,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,18,28,1,desear,148807,1,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],27,35,176989,0.5188893563323065,-0.7564723676935818,-0.996016471096781,-1.2135504364977117,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,4,31,1,querer,1263949,0,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],27,35,1854901,0.5188893563323065,1.5277818799286884,0.6329753437710545,1.640733138063515,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,14,33,0,ordenar,65158,1,Canonical,NA,tratar,590952,Mood,Subjunctive,C,[–F/+F],27,35,656110,0.5188893563323065,-0.9278187823738246,0.6329753437710545,-0.3985212808999511,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,9,36,1,necesitar,593469,1,Canonical,NA,prestar,73724,Mood,Subjunctive,B,[+F/–F],27,35,667193,0.5188893563323065,0.1543722263188524,-0.8641907781268093,-0.3796680723545315,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,19,38,1,valorar,113028,1,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],27,35,186752,0.5188893563323065,-0.8297619870655337,-0.8641907781268093,-1.1969426700961117,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,5,41,1,necesitar,593469,1,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],27,35,1100176,0.5188893563323065,0.1543722263188524,0.3891201001661345,0.35687607594659726,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,15,43,1,conseguir,129144,0,Canonical,NA,enviar,766523,Mood,Subjunctive,C,[–F/+F],27,35,895667,0.5188893563323065,-0.7967500106045265,1.1411824655582157,0.008987343075062946,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,10,46,1,esperar,1409514,1,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],27,35,1425390,0.5188893563323065,1.825956883251257,-1.0316373699964445,0.9100951830376454,-0.5946896445146722,0.303827449528029
HSP27,78,Female,Heritage,Sequential,25,0,3,0,40,5,43,18,17,A,20,48,1,ordenar,65158,1,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],27,35,95093,0.5188893563323065,-0.9278187823738246,-0.9909422442341848,-1.3528631105963926,-0.5946896445146722,0.303827449528029
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,20,3,0,ordenar,65158,1,Canonical,NA,bailar,29935,Mood,Subjunctive,D,[–F/–F],28,30,95093,-0.06586937424943774,-0.9278187823738246,-0.9909422442341848,-1.3528631105963926,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,10,5,1,esperar,1409514,1,Canonical,NA,atar,15876,Mood,Subjunctive,B,[+F/–F],28,30,1425390,-0.06586937424943774,1.825956883251257,-1.0316373699964445,0.9100951830376454,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,15,8,0,conseguir,129144,0,Canonical,NA,enviar,766523,Mood,Subjunctive,C,[–F/+F],28,30,895667,-0.06586937424943774,-0.7967500106045265,1.1411824655582157,0.008987343075062946,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,5,10,1,necesitar,593469,1,Canonical,NA,tomar,506707,Mood,Subjunctive,A,[+F/+F],28,30,1100176,-0.06586937424943774,0.1543722263188524,0.3891201001661345,0.35687607594659726,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,19,13,1,valorar,113028,1,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],28,30,186752,-0.06586937424943774,-0.8297619870655337,-0.8641907781268093,-1.1969426700961117,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,9,15,1,necesitar,593469,1,Canonical,NA,prestar,73724,Mood,Subjunctive,B,[+F/–F],28,30,667193,-0.06586937424943774,0.1543722263188524,-0.8641907781268093,-0.3796680723545315,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,14,18,0,ordenar,65158,1,Canonical,NA,tratar,590952,Mood,Subjunctive,C,[–F/+F],28,30,656110,-0.06586937424943774,-0.9278187823738246,0.6329753437710545,-0.3985212808999511,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,4,20,1,querer,1263949,0,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],28,30,1854901,-0.06586937424943774,1.5277818799286884,0.6329753437710545,1.640733138063515,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,18,23,1,desear,148807,1,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],28,30,176989,-0.06586937424943774,-0.7564723676935818,-0.996016471096781,-1.2135504364977117,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,8,25,1,permitir,935997,0,Canonical,NA,viajar,78141,Mood,Subjunctive,B,[+F/–F],28,30,1014138,-0.06586937424943774,0.8560057751669462,-0.8514053474068505,0.21051747657541522,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,13,28,1,valorar,113028,1,Canonical,NA,quedar,947469,Mood,Subjunctive,C,[–F/+F],28,30,1060497,-0.06586937424943774,-0.8297619870655337,1.6649480410741022,0.2893784253218834,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,3,30,1,permitir,935997,0,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],28,30,1702520,-0.06586937424943774,0.8560057751669462,1.1411824655582157,1.3815189567624608,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,17,33,0,conseguir,129144,0,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],28,30,145020,-0.06586937424943774,-0.7967500106045265,-1.0316373699964445,-1.2679326636914785,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,7,35,1,pedir,432187,0,Canonical,NA,bailar,29935,Mood,Subjunctive,B,[+F/–F],28,30,462122,-0.06586937424943774,-0.17599744280401716,-0.9909422442341848,-0.7285128192297224,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,12,38,1,sugerir,88224,0,Canonical,NA,dejar,696519,Mood,Subjunctive,C,[–F/+F],28,30,784743,-0.06586937424943774,-0.8805704422739492,0.9385491641953003,-0.17970464507725345,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,2,40,0,pedir,432187,0,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],28,30,1379656,-0.06586937424943774,-0.17599744280401716,1.6649480410741022,0.8322974171244252,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,16,43,0,sugerir,88224,0,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],28,30,166365,-0.06586937424943774,-0.8805704422739492,-0.8514053474068505,-1.2316228435703938,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,6,45,1,querer,1263949,0,Canonical,NA,robar,28182,Mood,Subjunctive,B,[+F/–F],28,30,1292131,-0.06586937424943774,1.5277818799286884,-0.996016471096781,0.6834092931563795,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,11,48,1,desear,148807,1,Canonical,NA,tomar,506707,Mood,Subjunctive,C,[–F/+F],28,30,655514,-0.06586937424943774,-0.7564723676935818,0.3891201001661345,-0.39953513204973634,-0.5946896445146722,-1.0430764031567359
HSP28,80,Female,Heritage,Simultaneous,28,0,0,0,34,3,35,16,14,B,1,50,1,esperar,1409514,1,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],28,30,2106033,-0.06586937424943774,1.825956883251257,0.9385491641953003,2.0679319081102814,-0.5946896445146722,-1.0430764031567359
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,1,1,0,esperar,1409514,1,Canonical,NA,dejar,696519,Mood,Subjunctive,A,[+F/+F],29,17,2106033,-1.5862420737619727,1.825956883251257,0.9385491641953003,2.0679319081102814,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,11,3,0,desear,148807,1,Canonical,NA,tomar,506707,Mood,Subjunctive,C,[–F/+F],29,17,655514,-1.5862420737619727,-0.7564723676935818,0.3891201001661345,-0.39953513204973634,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,6,6,0,querer,1263949,0,Canonical,NA,robar,28182,Mood,Subjunctive,B,[+F/–F],29,17,1292131,-1.5862420737619727,1.5277818799286884,-0.996016471096781,0.6834092931563795,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,16,8,1,sugerir,88224,0,Canonical,NA,viajar,78141,Mood,Subjunctive,D,[–F/–F],29,17,166365,-1.5862420737619727,-0.8805704422739492,-0.8514053474068505,-1.2316228435703938,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,2,11,0,pedir,432187,0,Canonical,NA,quedar,947469,Mood,Subjunctive,A,[+F/+F],29,17,1379656,-1.5862420737619727,-0.17599744280401716,1.6649480410741022,0.8322974171244252,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,12,13,0,sugerir,88224,0,Canonical,NA,dejar,696519,Mood,Subjunctive,C,[–F/+F],29,17,784743,-1.5862420737619727,-0.8805704422739492,0.9385491641953003,-0.17970464507725345,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,7,16,0,pedir,432187,0,Canonical,NA,bailar,29935,Mood,Subjunctive,B,[+F/–F],29,17,462122,-1.5862420737619727,-0.17599744280401716,-0.9909422442341848,-0.7285128192297224,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,17,18,0,conseguir,129144,0,Canonical,NA,atar,15876,Mood,Subjunctive,D,[–F/–F],29,17,145020,-1.5862420737619727,-0.7967500106045265,-1.0316373699964445,-1.2679326636914785,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,3,21,0,permitir,935997,0,Canonical,NA,enviar,766523,Mood,Subjunctive,A,[+F/+F],29,17,1702520,-1.5862420737619727,0.8560057751669462,1.1411824655582157,1.3815189567624608,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,13,23,0,valorar,113028,1,Canonical,NA,quedar,947469,Mood,Subjunctive,C,[–F/+F],29,17,1060497,-1.5862420737619727,-0.8297619870655337,1.6649480410741022,0.2893784253218834,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,8,26,1,permitir,935997,0,Canonical,NA,viajar,78141,Mood,Subjunctive,B,[+F/–F],29,17,1014138,-1.5862420737619727,0.8560057751669462,-0.8514053474068505,0.21051747657541522,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,18,28,0,desear,148807,1,Canonical,NA,robar,28182,Mood,Subjunctive,D,[–F/–F],29,17,176989,-1.5862420737619727,-0.7564723676935818,-0.996016471096781,-1.2135504364977117,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,4,31,0,querer,1263949,0,Canonical,NA,tratar,590952,Mood,Subjunctive,A,[+F/+F],29,17,1854901,-1.5862420737619727,1.5277818799286884,0.6329753437710545,1.640733138063515,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,14,33,0,ordenar,65158,1,Canonical,NA,tratar,590952,Mood,Subjunctive,C,[–F/+F],29,17,656110,-1.5862420737619727,-0.9278187823738246,0.6329753437710545,-0.3985212808999511,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,9,36,1,necesitar,593469,1,Canonical,NA,prestar,73724,Mood,Subjunctive,B,[+F/–F],29,17,667193,-1.5862420737619727,0.1543722263188524,-0.8641907781268093,-0.3796680723545315,-0.5016815242847559,-0.3696244768143535
HSP29,80,Female,Heritage,Sequential,25,0,3,1,26,3,39,8,9,A,19,38,0,valorar,113028,1,Canonical,NA,prestar,73724,Mood,Subjunctive,D,[–F/–F],29,17,186752,-1.5862420737619727,-0.8297619870655337,-0.8641907781268093,-1.1969426700961117,-0.5016815242847559,-0.3696244768143535
